authors,bestsellers_rank,categories,description,length,height,width,format,id,image_url,isbn10,isbn13,lang,publication_date,rating_avg,rating_count,title,weight
"[134197, 134198, 134199, 134200]",1261487,"[3121, 3122, 700, 707, 718, 1599]","Written by leading theorists and empirical researchers, this book presents new ways of addressing the old question: Why did religion first emerge and then continue to evolve in all human societies? The authors of the book-each with a different background across the social sciences and humanities-assimilate conceptual leads and empirical findings from anthropology, evolutionary biology, evolutionary sociology, neurology, primate behavioral studies, explanations of human interaction and group dynamics, and a wide range of religious scholarship to construct a deeper and more powerful explanation of the origins and subsequent evolutionary development of religions than can currently be found in what is now vast literature. While explaining religion has been a central question in many disciplines for a long time, this book draws upon a much wider array of literature to develop a robust and cross-disciplinary analysis of religion. The book remains true to its subtitle by emphasizing an array of both biological and sociocultural forms of selection dynamics that are fundamental to explaining religion as a universal institution in human societies. In addition to Darwinian selection, which can explain the biology and neurology of religion, the book outlines a set of four additional types of sociocultural natural selection that can fill out the explanation of why religion first emerged as an institutional system in human societies, and why it has continued to evolve over the last 300,000 years of societal evolution. These sociocultural forms of natural selection are labeled by the names of the early sociologists who first emphasized them, and they can be seen as a necessary supplement to the type of natural selection theorized by Charles Darwin. Explanations of religion that remain in the shadow cast by Darwin's great insights will, it is argued, remain narrow and incomplete when explaining a robust sociocultural phenomenon like religion.",152.0,229.0,20.32,1,9781138080928,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/1380/9781138080928.jpg,1138080926,9781138080928,en,2017-08-29,4.5,4,The Emergence and Evolution of Religion : By Means of Natural Selection,408.0
[570454],804019,[973],"NEWLY REVISEDEach year, the Reinsurance Association of America (RAA) receives countless inquiries regarding the mechanisms and technicalities of the reinsurance business. This publication should answer many of those questions.First published in 1972 and newly revised in 2016, this booklet reflects the efforts and input of several of the most experienced reinsurance terminology experts in the industry. It is only through their efforts that we are able to produce such a complete and accurate publication, and we thank them for their time, patience and willingness to contribute.As in the case of previous editions, the RAA is publishing this booklet in the belief that it will be both an informative educational tool and a convenient reference for practitioners. While we have attempted to ensure that definitions reflect current industry practices, we do not suggest that it be considered authoritative for the resolution of legal disputes.",152.0,229.0,4.0,1,9781469909899,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4699/9781469909899.jpg,1469909898,9781469909899,en,2011-07-04,3.83,6,Fundamentals of Property and Casualty Reinsurance with a Glossary of Reinsurance Terms,122.0
[16743],92992,"[339, 2620, 342]","Dr Alex Hoffman is a legend. An American physicist once employed on the Large Hadron Collider in Switzerland, he now uses a revolutionary and highly secret system of computer algorithms to trade on the world's financial markets. None of his rivals is sure how he does it, but somehow Hoffman's hedge fund - built around the standard measure of market volatility: the VIX or 'Fear Index' - generates astonishing returns for his investors.",153.0,234.0,25.0,1,9780091936976,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/0919/9780091936976.jpg,91936977,9780091936976,en,2012-01-09,3.47,11502,The Fear Index : The thrilling Richard and Judy Book Club pick,498.0
[55830],46658,[2820],How much of your waking time are you fully awake?,135.0,215.0,20.0,1,9781848501799,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8485/9781848501799.jpg,184850179X,9781848501799,en,2010-02-01,3.81,134,Waking from Sleep : Why Awakening Experiences Occur and How to Make them Permanent,386.0
[7611],765199,"[2642, 2644, 2679, 2689, 907]","Based on their combat achievements, friends and foes alike have singled out the men from the German 1st Parachute Division as the best soldiers in World War II, as they at Eben Emael executed the most successful commando raid of the war; on Crete the most audacious attack; and in Monte Cassino the most dogged defense. A total of 129 Knights Crosses were awarded to men from this division  twice as many as any other German division. For the first time a comprehensive book has been written about the fate of this division based on all available sources and with the invaluable aide of veterans from the division. It is a warts-and-all tale, which gives a candid insight not only to the battles from the German perspective, but also to the minds of the men who became the backbone of the division. The books contains more than 500 color and black and white photos, many of which have never been printed before. Furthermore, there are thirty unique maps in color, thirty detailed Orders of Battle, 500 short biographies of the key personnel in the division, and a list of all the divisions Knights Cross and the German Cross in Gold winners. The first volume, Years of Attack, follows the recruitment and training of the Fallschirmjagers and their revolutionary vertical deployment in Scandinavia, Holland, Eben Emael, Corinth and Crete through to two tough tours as elite infantry on the Eastern Front. The second volume, Years of Retreat, follows the division from the battles of El Alamein, Tunisia, Sicily, Monte Cassino, Bologna, Normandy and Brittany to the final chaotic days before the capitulation. The battles are brought to life through nearly 1,000 eyewitness accounts and add new information to all the battles fought by elements of the German 1st Fallschirmjager Division.",229.0,305.0,30.48,2,9780764327933,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7643/9780764327933.jpg,764327933,9780764327933,en,2007-11-30,2.5,2,1st Fallschirmjager Division in World War II: VOLUME TWO: YEARS OF RETREAT,2154.56
[385572],487794,[2550],A workbook for all ages. Learning to live the Universal Laws; exercises and illustrations throughout.,222.0,286.0,8.38,1,9780929385815,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/9293/9780929385815.jpg,929385810,9780929385815,en,1997-06-01,5.0,1,Principles and Applications of the Twelve Universal Laws,318.0
[463989],164076,"[216, 217, 233, 1039]","It's Never Too Late to Top Your Personal Best.  Both a riveting account of a life spent pulling off improbable triumphs and a report back from the front of the global-energy and natural-resource wars, The First Billion Is the Hardest tells the story of the remarkable late-life comeback that brought the famed oilman and maverick back from bankruptcy and clinical depression. Along the way, the man often called the ""Oracle of Oil"" shares the insights that have made him a legend-and describes the billion-dollar bets he is now making in hopes of securing America's energy independence.",134.0,204.0,16.0,1,9780307396013,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3073/9780307396013.jpg,307396010,9780307396013,en,2009-09-08,3.75,1040,The First Billion Is the Hardest : Reflections on a Life of Comebacks and America's Energy Future,227.0
[74743],42706,"[359, 2631]",From New York Times and USA Today bestselling author Jennifer Probst comes a new story in her Marriage to a Billionaire series. The Book of Spells returns in this sparkling addition to the series!,152.0,229.0,9.0,1,9781948050258,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9480/9781948050258.jpg,1948050250,9781948050258,en,2018-04-26,3.77,806,The Marriage Arrangement : A Marriage to a Billionaire Novella,222.0
[377839],1311475,"[214, 2785, 2831]","When his beloved brother Peter committed suicide, psychotherapist Dr. Joe Gallenberger met his overwhelming grief with courage, and open-minded curiosity. Using tools learned at The Monroe Institute, and affirming that ""love can pierce any veil,"" he was soon able to contact Peter on the other side. Joe's experience on how to move through devastating loss in a transformational way, and what he learned about the other side, were shared in Joe's acclaimed book, Brothers Forever.",152.0,229.0,22.86,1,9781937907518,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9379/9781937907518.jpg,1937907511,9781937907518,en,2017-06-25,3.9,10,Brothers Beyond Death : A Soul's Journey After Suicide,362.87
[196720],218324,"[133, 3248, 134, 3249, 135, 3250, 1808]","In an epilogue provided for his incomparable study of Akira Kurosawa (1910-1998), Donald Richie reflects on Kurosawa's life work of thirty feature films and describes his last, unfinished project, a film set in the Edo period to be called The Ocean Was Watching. Kurosawa remains unchallenged as one of the century's greatest film directors. Through his long and distinguished career he managed, like very few others in the teeth of a huge and relentless industry, to elevate each of his films to a distinctive level of art. His Rashomon--one of the best-remembered and most talked-of films in any language--was a revelation when it appeared in 1950 and did much to bring Japanese cinema to the world's attention. Kurosawa's films display an extraordinary breadth and an astonishing strength, from the philosophic and sexual complexity of Rashomon to the moral dedication of Ikiru, from the naked violence of Seven Samurai to the savage comedy of Yojimbo, from the terror-filled feudalism of Throne of Blood to the piercing wit of Sanjuro.",254.0,254.0,15.0,1,9780520220379,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5202/9780520220379.jpg,520220374,9780520220379,en,1999-01-20,4.32,480,"The Films of Akira Kurosawa, Third Edition, Expanded and Updated",953.0
[278235],960010,"[736, 750, 765, 1190, 1303, 1376, 2791]","Surviving Stalking is a practical and comprehensive 2002 survival manual for victims of stalking and related crimes. It offers sound, realistic, practical advice to victims and also gives guidance through each stage of the criminal justice processes in America, Britain and Australia. Using case descriptions, Michele Pathe describes the traumatic effects of stalking, the course of these symptoms, and how best to access psychological care and support. It is the first comprehensive book for a general readership providing a contemporary account of victim types, stalker types, stalkers' motives, strategies to prevent and overcome stalking, and a list of the resources available to victims of stalking. Surviving Stalking will be of great interest not only to those who have been or are being stalked, but also to the health, law enforcement and legal professionals who work with stalkers and their victims.",175.0,247.0,12.0,1,9780521009645,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5210/9780521009645.jpg,521009642,9780521009645,en,2011-08-10,4.0,1,Surviving Stalking,390.0
"[149212, 158991]",2505929,"[764, 787, 3332, 814, 3359, 819, 3364, 996, 997]","This multidisciplinary book represents an initial attempt to connect adult learning and knowledge management in theory and practice. It provides educators, learners and organizational development professionals with new strategies and resources for developing active and effective pedagogies, which in turn prepare learners and practitioners to manage knowledge in organizations and higher education. To do so, it gathers contributions and case studies from a diverse, global team of authors and provides a theoretical and practical outline of new strategies and methods for facilitating adult teaching and learning. It also provides a fresh reading of active learning methods, by adopting a knowledge management viewpoint that is broadly applicable, whether helping students master content in university courses, or helping organizations learn and change.",155.0,235.0,16.0,2,9783030298715,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/0302/9783030298715.jpg,303029871X,9783030298715,en,2019-12-06,3.0,1,Connecting Adult Learning and Knowledge Management : Strategies for Learning and Change in Higher Education and Organizations,565.0
